RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
*,*,sd***,"[412, 850]",Germany,Female,43,3,119691.19,2,1,1,88138.065,0,0,4,PLATINUM,641
*,*,sd***,"[409, 850]",Germany,Female,43,6,119681.4,3,1,0,88528.75,1,1,4,DIAMOND,632
*,*,sd***,"[412, 850]",Germany,Female,43,5,119691.19,3,0,0,88138.065,1,1,5,PLATINUM,641
*,*,sd***,"[409, 850]",Germany,Female,43,5,119681.4,2,1,1,88528.75,0,0,1,DIAMOND,632
*,*,sd***,"[437, 850]",Spain,Male,33,3,754.52,1,1,1,83403.26,0,0,2,PLATINUM,595
*,*,sd***,"[414, 850]",Spain,Female,29,6,2296.815,2,0,0,93153.56,1,1,4,PLATINUM,603
*,*,sd***,"[417, 850]",France,Male,39,3,1054.92,2,1,1,81987.91500000001,0,0,5,PLATINUM,616
*,*,sd***,"[415, 850]",Germany,Female,45,3,119930.73,2,0,1,88349.54,0,0,4,GOLD,649
*,*,sd***,"[409, 850]",Germany,Female,43,8,119681.4,2,0,0,88528.75,0,0,3,DIAMOND,632
*,*,sd***,"[427, 850]",Spain,Male,31,5,80686.935,2,1,0,85320.04000000001,0,0,5,GOLD,625
*,*,sd***,"[418, 850]",France,Male,40,8,103436.16500000001,2,0,0,80187.465,1,1,4,DIAMOND,612
*,*,sd***,"[412, 850]",Germany,Female,43,5,119691.19,3,0,1,88138.065,1,1,1,PLATINUM,641
*,*,sd***,"[433, 850]",Spain,Female,33,5,98306.6,2,1,1,94792.34,0,0,4,DIAMOND,609
*,*,sd***,"[456, 850]",Spain,Male,33,6,564.6700000000001,2,1,1,86383.88500000001,0,0,3,SILVER,569
*,*,sd***,"[431, 850]",Spain,Male,33,5,82665.63500000001,2,0,0,87426.185,0,0,3,DIAMOND,594
*,*,sd***,"[405, 850]",France,Female,39,6,109267.96,1,0,0,87271.72,0,0,3,DIAMOND,610
*,*,sd***,"[417, 850]",France,Male,39,5,1054.92,2,1,0,81987.91500000001,0,0,3,PLATINUM,616
*,*,sd***,"[428, 850]",Germany,Male,37,2,114741.56,2,1,0,82899.805,0,0,4,PLATINUM,618
