RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
*,*,sd***,"[456, 817]",Germany,Female,44,5,125077.24,3,0,0,107661.64,1,1,5,PLATINUM,686
*,*,sd***,"[496, 818]",Germany,Female,51,5,124587.475,2,1,1,99643.1,0,0,1,DIAMOND,594
*,*,sd***,"[486, 809]",Spain,Male,28,3,1113.565,1,1,1,73475.4,0,0,2,PLATINUM,512
*,*,sd***,"[489, 802]",Spain,Female,38,6,748.25,2,0,0,77513.88,1,1,4,PLATINUM,603
*,*,sd***,"[508, 850]",France,Male,37,3,799.9,2,1,1,71993.92,0,0,5,PLATINUM,576
*,*,sd***,"[522, 760]",Germany,Female,53,3,117209.81,2,0,1,132692.46,0,0,4,GOLD,754
*,*,sd***,"[496, 818]",Germany,Female,51,8,124587.475,2,0,0,99643.1,0,0,3,DIAMOND,594
*,*,sd***,"[500, 821]",Spain,Male,25,5,1029.575,2,1,0,91972.035,0,0,5,GOLD,632
*,*,sd***,"[468, 717]",France,Male,46,8,102885.755,2,0,0,58280.03,1,1,4,DIAMOND,580
*,*,sd***,"[456, 817]",Germany,Female,44,5,125077.24,3,0,1,107661.64,1,1,1,PLATINUM,686
*,*,sd***,"[515, 832]",Spain,Female,40,5,45480.86,2,1,1,87204.29000000001,0,0,4,DIAMOND,663
*,*,sd***,"[536, 808]",Spain,Male,30,6,0.0,2,1,1,69164.22,0,0,3,SILVER,618
*,*,sd***,"[476, 838]",Spain,Male,29,5,1748.24,2,0,0,64211.97,0,0,3,DIAMOND,559
*,*,sd***,"[449, 804]",France,Female,55,6,111117.35,1,0,0,71094.36,0,0,3,DIAMOND,679
*,*,sd***,"[508, 850]",France,Male,37,5,799.9,2,1,0,71993.92,0,0,3,PLATINUM,576
*,*,sd***,"[516, 840]",Germany,Male,52,2,110893.025,2,1,0,93814.26999999999,0,0,4,PLATINUM,357
