RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,cluster
14753760,7095514,sdv-pii-xs5j4,729,Spain,Male,35,4,103872.29,1,1,0,165218.79,0,0,3,PLATINUM,470,3
932416,1440364,sdv-pii-w48o2,829,Spain,Male,29,8,127027.54,2,1,1,49750.86,0,0,3,DIAMOND,621,3
9692649,16623223,sdv-pii-7jrg0,504,Germany,Female,48,5,131055.89,3,0,0,178353.45,1,1,4,PLATINUM,707,2
2888799,4179574,sdv-pii-kehx9,711,Germany,Male,25,8,127748.66,1,1,0,52338.99,0,0,4,DIAMOND,323,4
1075323,10280320,sdv-pii-5jras,757,Germany,Female,26,5,1837.7,2,0,1,106836.33,0,0,5,SILVER,779,1
6012237,4739385,sdv-pii-tn0wo,632,France,Female,60,9,125213.9,1,1,0,36395.82,0,0,2,PLATINUM,440,1
6551234,15972898,sdv-pii-zbqng,422,Spain,Female,45,4,98932.74,2,0,0,44296.97,0,0,5,GOLD,874,1
10467594,13319131,sdv-pii-yt8yj,530,Germany,Female,51,9,156803.36,1,1,1,80825.1,0,0,4,DIAMOND,981,4
3414156,4435122,sdv-pii-ji7d0,647,France,Male,64,5,125999.3,1,0,0,23764.28,1,1,3,DIAMOND,283,0
9038813,11791770,sdv-pii-74lrw,514,Spain,Male,46,5,473.01,2,1,1,59040.23,0,0,2,PLATINUM,924,3
14429278,3121337,sdv-pii-ohdhe,565,France,Male,46,10,0.0,2,1,0,28329.01,0,0,3,PLATINUM,875,0
4894041,15151200,sdv-pii-rm3lz,839,France,Female,61,2,114886.36,1,1,0,37877.33,1,0,1,DIAMOND,268,2
1288035,10361824,sdv-pii-ozf8v,741,France,Female,41,8,112289.7,1,1,0,113452.69,1,1,2,GOLD,904,2
9739566,8099869,sdv-pii-2opaz,544,Spain,Male,35,7,95853.24,3,0,0,70128.14,1,1,1,PLATINUM,290,3
16311782,13540850,sdv-pii-qva5u,556,Spain,Female,22,2,0.0,2,0,1,171774.34,0,0,2,GOLD,729,1
16474124,12822294,sdv-pii-u2i02,542,Germany,Male,44,9,664.13,2,0,0,78810.63,1,1,3,PLATINUM,649,0
4549098,2565659,sdv-pii-y2b54,573,France,Female,46,9,131988.63,2,1,0,187856.81,1,1,2,DIAMOND,315,2
2764036,14754832,sdv-pii-7pf7x,634,Spain,Female,24,8,0.0,1,1,0,67163.06,0,0,4,GOLD,496,1
9923101,6814189,sdv-pii-1bzhh,605,France,Male,38,1,633.71,2,0,1,59139.16,0,0,4,PLATINUM,902,0
14633784,4639705,sdv-pii-migx0,681,Germany,Female,54,5,105783.12,1,1,0,81752.24,0,0,4,DIAMOND,505,4
7685170,11782005,sdv-pii-11txa,559,Spain,Male,54,8,120783.18,2,1,0,121633.03,0,0,4,DIAMOND,461,3
2293976,1410752,sdv-pii-r4o5d,518,France,Male,44,8,55.75,1,1,0,78192.34,1,1,4,PLATINUM,707,0
1743710,14895966,sdv-pii-rrdvq,796,Germany,Female,23,5,72422.31,2,0,1,25253.3,0,0,2,PLATINUM,490,1
2948874,6035990,sdv-pii-7q2lv,678,France,Male,34,6,0.0,2,1,0,56035.11,0,0,3,PLATINUM,816,0
2066839,1242416,sdv-pii-csrh0,594,Germany,Male,49,1,103939.41,1,1,0,32769.56,1,0,5,GOLD,556,0
116137,6513431,sdv-pii-s17ir,721,Germany,Female,46,8,91088.43,1,0,0,122746.34,0,0,3,GOLD,818,1
13976776,8453610,sdv-pii-15qj3,718,Spain,Male,42,8,0.0,2,1,0,41481.0,0,0,2,PLATINUM,873,3
9481680,1282428,sdv-pii-eu37t,573,Spain,Female,34,5,127851.8,2,1,1,110227.07,1,1,1,PLATINUM,279,2
3606085,11096839,sdv-pii-gzzmz,700,Spain,Female,37,8,0.0,2,1,1,45137.43,0,0,4,DIAMOND,845,1
11691214,5488265,sdv-pii-y0sm8,675,France,Female,68,10,133918.52,1,0,0,186886.83,1,1,4,GOLD,599,2
15051620,1830824,sdv-pii-wkloy,564,Germany,Male,51,10,0.0,2,1,0,123923.11,1,1,1,GOLD,553,0
8214506,13359308,sdv-pii-9qr6m,630,France,Female,32,8,0.0,2,0,0,87133.17,0,0,3,SILVER,642,1
10332667,213942,sdv-pii-d8z0b,616,Spain,Male,38,9,419.74,2,1,0,18690.86,0,0,1,SILVER,768,3
8625751,15559289,sdv-pii-dn7b8,626,Spain,Female,21,9,580.06,2,1,1,55526.84,0,0,4,PLATINUM,562,1
863431,8719922,sdv-pii-qw58s,660,Germany,Male,36,8,121926.7,1,0,0,42512.44,1,1,1,PLATINUM,391,0
6959303,338529,sdv-pii-5yqfr,785,France,Male,37,4,101737.21,2,1,0,186964.7,0,0,1,GOLD,561,0
7777811,1079856,sdv-pii-1qtsk,730,Germany,Female,28,1,90287.21,1,1,0,104148.63,0,0,1,PLATINUM,720,1
5795105,7137993,sdv-pii-uryzc,668,France,Female,57,6,99793.52,1,0,0,97559.5,0,0,3,DIAMOND,600,1
10072989,3733099,sdv-pii-brd3f,676,France,Female,46,8,943.07,3,0,1,123293.85,1,1,1,DIAMOND,386,2
8946854,11897398,sdv-pii-p8ccm,659,Germany,Female,41,10,540.36,1,1,0,93704.71,1,1,3,PLATINUM,342,2
13576590,7415595,sdv-pii-1gd15,575,Germany,Female,38,5,122674.23,1,1,0,66349.61,1,1,2,PLATINUM,734,2
6964526,8210684,sdv-pii-7ih59,714,Spain,Male,32,5,669.14,2,1,1,103840.72,0,0,1,SILVER,359,3
540432,5959093,sdv-pii-y7hqs,795,France,Female,45,7,127392.92,1,1,0,171449.31,0,0,2,PLATINUM,449,1
9549138,12943298,sdv-pii-7ya21,763,Spain,Male,35,8,892.43,2,0,1,24541.86,0,0,5,SILVER,969,3
10824258,13510962,sdv-pii-w3cq8,554,France,Female,45,3,0.0,2,0,1,15092.02,1,1,3,DIAMOND,851,2
3868458,8852651,sdv-pii-sg84l,582,Spain,Female,29,1,1307.05,1,0,1,150084.12,0,0,3,PLATINUM,418,1
13342617,10231031,sdv-pii-xhujv,747,France,Male,41,6,0.0,2,0,1,18812.58,1,1,3,DIAMOND,627,0
9307200,13971638,sdv-pii-lr88d,799,Spain,Female,35,3,101256.15,3,0,0,127742.43,0,0,4,SILVER,625,1
2268163,7762646,sdv-pii-bhljs,559,Spain,Female,43,3,2584.02,1,1,0,55026.04,1,1,1,DIAMOND,272,2
811934,14130980,sdv-pii-wtjxv,550,France,Male,42,8,0.0,4,1,0,170349.36,1,1,3,GOLD,603,0
3945499,10908766,sdv-pii-5nyyn,473,France,Female,38,5,438.55,2,1,1,114521.59,0,0,5,PLATINUM,820,1
9728321,13210623,sdv-pii-v5mac,788,Spain,Female,40,5,101247.87,1,0,1,74129.27,0,0,3,SILVER,614,1
3950639,15183460,sdv-pii-nqxxb,823,France,Male,30,9,105463.84,1,1,0,54198.01,0,0,5,GOLD,740,0
3893554,6402814,sdv-pii-dcnbx,710,France,Male,50,8,117295.17,2,1,1,81589.83,1,1,5,DIAMOND,753,0
12923211,13722184,sdv-pii-5xevi,822,Germany,Female,42,8,2469.51,2,0,1,88720.18,0,1,3,GOLD,804,1
14195789,13238785,sdv-pii-h91yp,644,France,Male,33,5,108280.26,2,1,0,123958.11,0,0,4,GOLD,808,0
3274196,14803233,sdv-pii-b3zkp,653,Spain,Female,41,6,112947.12,2,1,0,98898.35,0,0,5,PLATINUM,807,1
7872569,11024268,sdv-pii-7weme,584,Spain,Male,25,7,0.0,2,1,0,136010.82,0,0,5,PLATINUM,915,3
13043687,10722698,sdv-pii-3wrck,623,France,Male,31,8,205.76,2,1,0,144588.24,0,0,1,PLATINUM,935,0
12946360,2728029,sdv-pii-m5s0h,777,Germany,Female,44,4,96036.91,1,1,0,2551.64,0,0,4,DIAMOND,295,4
10929375,9222053,sdv-pii-0n751,493,France,Female,63,8,102482.26,2,1,0,111001.45,0,0,4,PLATINUM,310,1
6659051,11827452,sdv-pii-we8l3,742,France,Male,36,10,1860.06,2,0,0,117379.31,0,0,4,PLATINUM,614,0
6577681,10473166,sdv-pii-jx5uh,781,Spain,Male,46,7,646.96,2,0,0,95392.59,0,1,5,PLATINUM,457,3
7149897,12540197,sdv-pii-8rm2q,488,France,Male,45,9,0.0,2,1,0,149789.25,1,1,5,PLATINUM,831,0
13538548,10464083,sdv-pii-avjan,597,France,Female,30,3,0.0,2,1,0,76923.48,0,0,3,PLATINUM,277,1
947045,8205498,sdv-pii-hd3yp,659,Germany,Male,33,8,110243.44,1,1,0,5893.33,0,0,4,GOLD,275,0
12138988,9182952,sdv-pii-tsd6o,594,France,Female,23,6,0.0,2,1,0,67717.3,0,0,3,SILVER,898,1
5117768,14439376,sdv-pii-bw29g,788,France,Female,47,7,13.71,2,0,0,155210.29,0,0,1,DIAMOND,286,1
9005734,10404665,sdv-pii-drueu,551,France,Female,37,5,0.0,2,1,1,100033.51,0,0,1,SILVER,578,1
3097611,13269664,sdv-pii-zk095,543,Spain,Female,39,8,118376.68,2,1,0,96653.9,0,0,4,DIAMOND,421,1
9021250,11355944,sdv-pii-s60fi,710,France,Male,41,6,137053.13,1,1,0,89018.06,0,0,4,DIAMOND,315,0
888265,2363104,sdv-pii-pqob8,739,Germany,Female,49,8,102720.02,1,0,0,11.58,0,1,3,PLATINUM,291,2
4770328,1134964,sdv-pii-jz009,670,France,Female,39,5,0.0,2,1,1,172537.19,0,0,3,PLATINUM,284,1
8669347,1489348,sdv-pii-sw6ib,717,Germany,Female,52,1,90807.51,1,1,0,64906.21,0,0,4,DIAMOND,895,4
11018998,15442489,sdv-pii-1umrq,642,France,Female,62,1,118045.74,1,1,1,170337.23,0,0,3,PLATINUM,911,1
9672101,4583139,sdv-pii-kqnyu,646,Spain,Male,53,8,863.38,1,1,0,135436.38,0,0,3,SILVER,390,3
10791519,3919629,sdv-pii-2yn1l,697,Spain,Male,31,3,117875.03,2,1,0,165284.48,0,0,1,GOLD,449,3
8799118,12087767,sdv-pii-kly11,627,Germany,Male,23,8,117963.53,2,1,0,69209.63,0,0,3,SILVER,226,0
8042821,2142450,sdv-pii-jizre,628,France,Male,29,5,0.0,2,1,1,100353.48,0,0,3,PLATINUM,271,0
13129884,2796437,sdv-pii-oaw7a,597,France,Male,25,6,111492.34,1,1,0,24829.65,0,0,1,GOLD,837,0
12496678,2723314,sdv-pii-z86yw,554,Spain,Male,23,1,0.0,2,0,1,75566.7,0,0,1,SILVER,470,3
16232333,2603101,sdv-pii-lkppm,621,Spain,Female,30,2,0.0,2,0,1,191399.2,0,0,1,PLATINUM,920,1
615767,9176421,sdv-pii-il2st,690,Spain,Male,58,8,111259.7,1,1,1,91191.74,0,0,5,GOLD,401,3
3613275,5916620,sdv-pii-893ev,693,Spain,Female,37,1,113345.15,2,1,1,105616.95,0,0,1,GOLD,720,1
8221542,9644062,sdv-pii-fvl6n,588,Germany,Female,44,5,130529.27,2,1,1,92756.99,0,0,3,DIAMOND,781,4
9842190,12877381,sdv-pii-r7cqt,750,France,Male,53,7,106974.76,1,1,0,75672.87,0,0,1,DIAMOND,609,0
9988977,12371052,sdv-pii-rqlfj,643,Spain,Female,44,3,142628.33,1,1,1,113635.28,0,0,2,GOLD,714,1
8180903,16193198,sdv-pii-rpxjw,558,Spain,Female,49,3,101013.8,2,0,0,26059.92,0,1,5,PLATINUM,437,2
11175485,12425157,sdv-pii-07pi4,624,Spain,Female,46,5,141251.37,3,0,1,64374.03,1,1,3,SILVER,828,2
7740970,15270193,sdv-pii-74biu,553,France,Female,40,3,153912.22,1,1,1,115438.05,0,0,3,PLATINUM,923,1
2494825,11608426,sdv-pii-kyd9o,680,Spain,Female,26,6,0.0,1,0,0,56534.95,0,0,2,DIAMOND,849,1
45813,7211815,sdv-pii-iyj4o,667,France,Male,36,8,0.0,1,0,1,65497.55,0,1,3,SILVER,912,0
11264566,15324400,sdv-pii-d2m6m,558,Spain,Female,30,5,466.56,2,1,0,97740.55,0,0,1,SILVER,650,1
5193954,13358854,sdv-pii-qcpod,665,Spain,Female,57,8,0.0,2,1,1,175950.76,0,0,3,GOLD,987,1
5563276,4106703,sdv-pii-wi3n0,591,Germany,Female,23,9,139109.29,1,0,1,32193.32,0,0,2,PLATINUM,852,1
7317950,16158727,sdv-pii-rkkfh,735,France,Female,44,1,737.11,1,1,1,128534.81,0,0,4,SILVER,761,1
11671075,10075212,sdv-pii-sv9n5,580,Germany,Female,62,5,118665.44,1,0,1,66165.57,0,0,3,SILVER,912,1
8835372,14700060,sdv-pii-w4hzg,764,Spain,Female,60,2,0.0,2,1,1,134699.13,0,0,5,PLATINUM,337,1
16327449,13820349,sdv-pii-ueuiy,766,Spain,Female,46,6,80689.77,2,0,1,143146.85,1,1,5,PLATINUM,616,2
14270445,2363866,sdv-pii-a1y3w,779,France,Male,30,1,0.0,2,1,1,103242.84,0,0,4,PLATINUM,972,0
7539368,8027107,sdv-pii-1xi2m,654,Spain,Female,40,3,137450.51,1,0,0,117099.23,0,0,1,GOLD,643,1
5558781,8187819,sdv-pii-2wzlt,715,Spain,Male,35,1,316.75,2,1,1,109102.39,0,0,2,GOLD,316,3
1498717,7092409,sdv-pii-pk5sj,607,Germany,Male,59,3,134067.67,1,0,0,142717.63,0,0,2,PLATINUM,903,0
12244139,5005607,sdv-pii-qbk23,699,France,Male,47,7,101.05,1,1,0,67432.59,0,0,2,GOLD,721,0
15878489,11483548,sdv-pii-qyr0c,610,France,Female,26,8,134510.11,1,1,0,139534.11,1,0,4,PLATINUM,389,2
11006357,1344078,sdv-pii-ph4db,775,France,Female,33,8,0.0,1,0,0,72560.79,0,0,5,SILVER,845,1
9849479,14632746,sdv-pii-8he4n,587,Germany,Male,26,4,0.0,2,1,1,76476.82,0,0,5,SILVER,324,0
10934519,9880645,sdv-pii-jyys7,550,France,Male,48,8,147190.52,1,0,0,45814.11,1,1,4,DIAMOND,636,0
9826669,1862042,sdv-pii-7dla8,631,France,Male,44,1,126779.92,1,0,0,55583.25,1,1,4,DIAMOND,803,0
7713342,18663,sdv-pii-flsoy,588,France,Female,42,7,131202.01,2,1,1,7401.6,0,0,4,PLATINUM,510,1
9009589,2716294,sdv-pii-dkpm7,510,Germany,Male,19,10,129991.99,2,1,0,70220.91,0,0,4,DIAMOND,850,4
12183228,16129500,sdv-pii-rbz34,776,Germany,Female,27,8,148788.18,1,1,0,43350.49,1,0,4,PLATINUM,940,2
6741050,6373219,sdv-pii-318tw,666,Germany,Male,40,5,146193.47,1,0,0,163313.04,0,0,3,PLATINUM,354,0
4438259,15284065,sdv-pii-hxfxr,603,Germany,Female,52,8,94512.93,1,0,0,171613.7,0,0,4,DIAMOND,552,4
9860433,12735453,sdv-pii-yluk1,562,France,Female,29,5,0.0,2,1,0,185579.64,0,0,4,DIAMOND,651,1
9754535,13295010,sdv-pii-ji51g,516,Germany,Female,49,8,128540.36,2,1,0,122454.12,0,0,1,PLATINUM,755,1
8572360,6702433,sdv-pii-9k68s,755,Spain,Female,29,9,0.0,2,1,0,183886.53,0,0,1,DIAMOND,947,1
5966026,8893683,sdv-pii-j0ecj,784,France,Female,29,4,133896.43,1,0,1,146754.84,0,0,3,DIAMOND,463,1
16112963,10049044,sdv-pii-1rmei,710,France,Female,68,4,0.0,2,0,1,74267.2,0,0,5,DIAMOND,430,1
4595062,15787876,sdv-pii-csfsx,506,France,Male,35,1,126022.17,2,0,0,102279.35,1,1,2,PLATINUM,661,0
6818989,7913861,sdv-pii-l7f7d,539,France,Female,70,5,137895.26,3,1,0,69036.55,1,1,5,DIAMOND,387,2
10060830,4117117,sdv-pii-dn6rg,692,France,Female,47,2,413.87,2,1,1,31798.72,0,0,5,PLATINUM,506,1
13405899,15327387,sdv-pii-x0fak,664,France,Male,43,8,88931.27,2,1,0,5876.91,0,0,5,SILVER,596,0
2895649,9145497,sdv-pii-9xc3f,580,France,Male,37,8,86588.88,3,0,0,46136.96,1,1,4,PLATINUM,984,0
12753370,14081446,sdv-pii-hwjll,767,Spain,Female,27,9,105367.89,2,1,1,56814.36,0,0,4,GOLD,950,1
12919907,7720959,sdv-pii-3byri,577,Spain,Female,47,9,0.0,2,1,1,132115.12,0,0,4,PLATINUM,339,1
12537453,11345028,sdv-pii-tskrn,594,France,Female,46,8,108818.9,3,0,0,176667.34,1,1,4,PLATINUM,273,2
15995202,821075,sdv-pii-hq94w,516,Germany,Female,32,5,138897.19,2,0,0,25049.47,1,1,3,PLATINUM,284,2
12164902,6758085,sdv-pii-osdst,622,Spain,Female,23,9,0.0,2,1,1,132429.12,0,0,2,SILVER,758,1
10359282,15113324,sdv-pii-8o4h2,622,Spain,Female,47,5,819.73,2,0,0,110628.24,0,0,4,DIAMOND,471,1
3617822,8383902,sdv-pii-e3qpl,711,France,Male,62,9,122639.18,2,1,0,59769.29,1,1,2,PLATINUM,795,0
4925991,5161265,sdv-pii-b5zyl,709,Spain,Female,39,7,112801.86,1,1,0,44950.38,0,0,3,GOLD,854,1
15047261,2187814,sdv-pii-lkhyp,554,Germany,Female,38,4,136251.85,1,1,0,62309.69,0,0,4,DIAMOND,689,4
588976,589593,sdv-pii-y95nw,700,Germany,Female,44,2,134115.17,2,1,0,117041.09,1,1,4,PLATINUM,778,2
3076580,5951647,sdv-pii-tf9ft,573,Spain,Female,25,8,0.0,2,0,0,186706.39,1,0,1,PLATINUM,294,1
1018084,1613545,sdv-pii-vev39,635,Germany,Female,61,2,133470.65,2,1,1,183907.15,1,0,4,SILVER,903,4
5987137,1736255,sdv-pii-2njj8,850,Germany,Female,60,7,89165.84,1,0,0,51496.18,0,0,3,DIAMOND,909,4
9710373,7151994,sdv-pii-w886h,811,France,Male,25,9,0.0,1,1,0,100025.97,0,0,3,SILVER,338,0
6868361,11419685,sdv-pii-rzlak,647,Germany,Female,49,10,105495.66,1,0,0,169471.82,1,1,1,DIAMOND,310,4
4735600,5330420,sdv-pii-u4o48,734,France,Male,40,2,124080.32,1,0,0,189962.23,0,0,5,DIAMOND,647,0
13920946,14231046,sdv-pii-va0p1,622,Spain,Male,37,4,0.0,2,1,0,68876.5,0,0,2,DIAMOND,403,3
8013325,6928945,sdv-pii-rl42o,521,Spain,Female,36,3,0.0,1,1,1,40357.75,0,0,2,SILVER,878,1
94544,5008710,sdv-pii-w4lgo,620,Germany,Male,57,10,116999.05,1,1,0,84057.39,0,0,2,GOLD,752,0
7762816,7289963,sdv-pii-36o77,849,Germany,Male,46,8,142132.51,1,1,0,142613.4,0,0,5,DIAMOND,311,4
16342800,7003849,sdv-pii-475we,826,Spain,Female,23,9,0.0,2,1,0,110208.28,0,0,1,SILVER,234,1
9652676,12339444,sdv-pii-tl5to,541,Germany,Female,39,10,131123.4,2,0,0,17369.88,1,1,3,GOLD,352,2
6029089,12246624,sdv-pii-w17oq,689,Germany,Male,49,8,121067.3,1,1,0,118449.13,0,0,3,DIAMOND,873,4
5953048,12631569,sdv-pii-xiv50,677,Spain,Female,56,9,131677.89,1,1,0,178761.28,1,0,2,PLATINUM,913,1
5735264,6638690,sdv-pii-rv72b,673,France,Male,29,6,0.0,2,1,0,65544.22,0,0,5,GOLD,406,0
4086726,2189554,sdv-pii-1ehbh,614,Spain,Male,57,8,124219.71,1,1,1,120388.14,0,0,2,DIAMOND,724,3
10179940,12293494,sdv-pii-jsreh,556,France,Male,38,3,107899.32,2,0,0,16482.44,0,0,5,SILVER,918,0
11048590,9149056,sdv-pii-880nh,621,Spain,Female,24,3,0.0,2,0,0,26242.02,0,0,3,SILVER,922,1
9720859,1417122,sdv-pii-dgzme,614,France,Male,28,3,0.0,1,1,0,163302.1,0,0,1,DIAMOND,289,0
11665316,10884625,sdv-pii-yzr9w,800,Spain,Female,37,8,879.29,1,0,0,42573.34,0,0,1,SILVER,816,1
12644790,6848605,sdv-pii-3mj2z,788,Spain,Male,64,3,0.0,1,1,0,116029.12,1,1,2,PLATINUM,997,3
16395249,9777849,sdv-pii-1aqv6,590,France,Female,65,5,801.42,1,0,0,65099.24,1,1,3,PLATINUM,380,2
10534881,540507,sdv-pii-b3ive,644,France,Male,57,6,106709.44,1,0,0,58133.96,0,1,1,PLATINUM,258,0
2496516,2742146,sdv-pii-zpkvj,791,France,Male,36,6,0.0,2,0,1,2848.33,0,0,3,DIAMOND,956,0
5218283,941194,sdv-pii-q773i,754,Germany,Female,44,2,153299.55,4,0,0,46555.29,1,1,4,GOLD,242,2
3421867,12750391,sdv-pii-zxve6,548,Spain,Male,25,8,82.1,2,0,0,21525.88,0,0,3,PLATINUM,325,3
6221410,925566,sdv-pii-pasmk,626,Spain,Male,33,5,105082.98,1,1,1,32239.47,0,0,4,GOLD,924,3
15537165,14392831,sdv-pii-j95ga,486,France,Male,49,2,142855.78,1,1,0,31873.55,0,0,5,DIAMOND,962,0
6168695,13972109,sdv-pii-mswkh,521,Spain,Female,26,3,136861.9,2,1,0,100384.68,1,0,4,DIAMOND,478,1
5742487,4891657,sdv-pii-mzq7l,669,Germany,Female,33,10,114751.68,1,0,0,127996.39,0,0,4,PLATINUM,677,1
849420,15719424,sdv-pii-oqphs,704,France,Female,24,9,0.0,2,0,1,168280.04,0,0,2,DIAMOND,415,1
2572964,4671319,sdv-pii-tqv21,764,Spain,Female,41,3,109929.43,3,0,0,43598.61,1,1,2,DIAMOND,307,2
6915109,4331068,sdv-pii-ar399,760,France,Female,28,7,136154.6,1,1,1,107717.22,0,0,2,DIAMOND,394,1
4563703,14642796,sdv-pii-cyhme,703,Germany,Female,23,5,0.0,1,0,1,92938.9,0,0,2,PLATINUM,261,1
563498,1660809,sdv-pii-my0lf,680,Spain,Male,33,7,338.05,1,0,0,110491.37,0,0,5,GOLD,820,3
12166859,12787592,sdv-pii-bnwkk,692,Spain,Female,60,10,109741.02,1,0,0,116046.73,0,1,3,PLATINUM,834,2
14680665,13512735,sdv-pii-rbmxk,754,Spain,Female,32,3,0.0,2,1,0,109288.35,0,0,3,DIAMOND,338,1
6030620,3423068,sdv-pii-y00vl,616,Spain,Female,45,3,122329.55,3,0,0,29579.59,1,1,3,PLATINUM,668,2
6543020,7429248,sdv-pii-aoah4,655,France,Female,46,8,899.38,2,1,0,33778.67,0,0,3,PLATINUM,414,1
618737,8592813,sdv-pii-ztbxm,686,France,Female,43,5,90512.64,3,0,1,101815.06,1,1,4,PLATINUM,611,2
7514678,13270116,sdv-pii-wjy2q,677,Spain,Female,43,1,116546.34,1,0,0,61729.58,1,1,4,PLATINUM,949,2
7540199,12353254,sdv-pii-lk2b9,554,France,Female,42,8,132800.38,2,0,0,107716.2,1,1,1,PLATINUM,951,2
8499193,4945534,sdv-pii-uu0kn,675,France,Female,43,1,0.0,2,0,1,79528.37,0,0,3,PLATINUM,308,1
9364230,1192264,sdv-pii-uom3o,554,Spain,Female,34,8,750.29,2,0,1,135136.55,0,0,4,PLATINUM,468,1
1886379,13973106,sdv-pii-gmdry,594,Germany,Male,29,7,0.0,2,1,0,131802.69,0,0,2,DIAMOND,259,4
8264858,8177291,sdv-pii-t81w2,543,France,Female,44,2,0.0,2,1,1,106882.1,0,0,3,PLATINUM,433,1
12623387,13643818,sdv-pii-wr08v,566,Spain,Male,24,5,0.0,2,0,1,54620.14,0,0,2,DIAMOND,785,3
13419498,1287310,sdv-pii-7rrzf,593,Germany,Female,51,5,119493.77,3,0,1,55448.37,1,1,4,SILVER,749,2
714103,12895068,sdv-pii-qn4zu,689,Spain,Male,31,5,247.54,2,1,1,84316.08,0,0,2,SILVER,379,3
9266630,11925632,sdv-pii-o0mxe,501,France,Female,44,8,114539.14,2,1,1,144272.59,0,0,3,PLATINUM,618,1
12967680,7829247,sdv-pii-mebg5,652,Spain,Female,30,8,104793.65,1,0,1,46230.98,0,0,2,PLATINUM,843,1
4256918,13077229,sdv-pii-8c1sq,693,Germany,Male,31,5,133799.36,4,0,1,50254.62,1,1,2,GOLD,959,0
7196933,15137656,sdv-pii-kxcv5,634,France,Male,44,6,0.0,2,1,0,14918.69,1,1,5,SILVER,543,0
15310514,12195889,sdv-pii-ej3xe,643,Spain,Male,31,8,0.0,2,0,1,73682.15,0,0,3,PLATINUM,866,3
2361534,8192296,sdv-pii-j0mgm,753,France,Male,38,9,129043.59,2,0,0,161045.61,1,0,1,PLATINUM,306,0
8777736,6117039,sdv-pii-vin5l,535,Germany,Female,66,9,116387.25,4,0,1,104200.14,1,1,5,PLATINUM,776,2
6471094,6066850,sdv-pii-9qh7j,743,Spain,Male,29,8,0.0,1,0,1,105089.43,0,0,5,PLATINUM,555,3
4174943,11699957,sdv-pii-wvmhy,725,France,Female,34,6,0.0,2,0,1,102987.05,0,0,4,PLATINUM,974,1
10695143,11274990,sdv-pii-zbbgx,756,Germany,Female,53,1,109008.44,1,0,1,181094.02,0,0,2,SILVER,625,1
13198746,12312074,sdv-pii-aojtg,608,Spain,Male,34,2,114211.49,1,0,0,34674.88,0,0,5,PLATINUM,386,3
7171067,11570620,sdv-pii-dzujh,664,France,Male,26,4,0.0,2,0,0,51184.46,0,0,3,PLATINUM,830,0
9361634,12466787,sdv-pii-aozx7,712,Germany,Female,62,8,886.83,3,0,1,181251.49,1,1,4,SILVER,583,2
12564023,12360115,sdv-pii-o8au9,784,France,Male,69,6,189.3,2,1,1,49107.64,1,1,4,DIAMOND,603,0
989714,1876118,sdv-pii-du7m2,615,France,Male,33,5,118274.98,2,1,0,145889.29,0,0,2,GOLD,435,0
14066813,5081534,sdv-pii-gbkk9,732,Spain,Male,35,5,111831.27,2,1,1,23025.75,0,0,1,DIAMOND,822,3
11278970,1812288,sdv-pii-holdn,531,France,Female,45,6,108486.53,1,0,0,67016.07,1,1,1,PLATINUM,473,2
14984658,14511481,sdv-pii-d9ypw,612,Spain,Male,29,5,516.44,2,1,0,80471.35,0,0,3,GOLD,366,3
5322999,15344560,sdv-pii-c2h0s,606,France,Male,45,3,149213.7,4,1,1,9374.0,0,1,3,DIAMOND,443,0
4299417,3962683,sdv-pii-dhw50,776,France,Female,61,6,141634.76,1,1,0,52461.1,0,1,3,DIAMOND,959,2
5732785,15942731,sdv-pii-io2q0,835,France,Male,63,8,116194.94,1,1,0,14448.55,1,1,3,DIAMOND,704,0
12551114,12963392,sdv-pii-c7gw5,640,Spain,Female,53,2,0.0,2,1,1,199992.48,0,0,2,GOLD,290,1
2471314,16445568,sdv-pii-39yx8,525,Germany,Male,50,9,78774.79,1,1,0,50344.44,0,0,2,GOLD,610,0
16141603,4778817,sdv-pii-w1i9j,537,Spain,Male,39,5,116265.08,3,0,0,114027.21,1,1,1,DIAMOND,764,3
3825025,14914092,sdv-pii-3q732,688,Germany,Male,35,4,798.61,2,1,0,57554.0,0,0,4,PLATINUM,607,0
5984311,15139043,sdv-pii-7f9oj,593,France,Male,38,4,0.0,2,0,0,122093.35,1,1,3,PLATINUM,542,0
7577086,11708492,sdv-pii-1acf4,560,Germany,Female,44,4,128678.63,1,1,0,148001.04,1,1,3,DIAMOND,815,4
2797670,10480402,sdv-pii-xjgg1,596,Spain,Female,47,9,101365.21,1,1,0,46974.21,0,0,3,PLATINUM,673,1
7818210,8436642,sdv-pii-m8k7b,685,Spain,Female,25,8,0.0,2,1,1,83945.07,0,0,4,PLATINUM,298,1
3069830,13764360,sdv-pii-hv32f,562,Spain,Male,29,8,0.0,2,1,1,129842.3,0,0,4,PLATINUM,841,3
11415690,8380591,sdv-pii-ng9lk,681,Germany,Male,31,9,2.01,2,1,0,56117.41,0,0,3,DIAMOND,879,4
2833459,4679825,sdv-pii-ieqp2,629,France,Male,19,6,164521.99,1,1,0,151054.07,0,0,1,GOLD,830,0
