RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,cluster
16232930,3873834,sdv-pii-mvquj,589,France,Female,24,3,76524.08,1,1,0,6892.25,0,0,1,PLATINUM,286,0
2817839,1382807,sdv-pii-8ljr5,751,France,Male,31,9,0.0,1,1,1,71993.92,0,0,3,PLATINUM,251,1
10823109,9714882,sdv-pii-7qtv3,698,France,Female,31,1,741.2,1,0,0,142334.73,0,0,5,SILVER,446,3
4808214,7536821,sdv-pii-5osfq,565,France,Female,36,8,0.0,2,1,0,59233.39,0,0,2,PLATINUM,874,0
4085879,4009912,sdv-pii-sqhjp,684,France,Male,48,9,112032.62,1,0,0,65008.53,1,1,2,SILVER,693,2
1080254,5663292,sdv-pii-hplef,722,Germany,Female,44,8,128316.39,2,1,0,129723.52,1,1,4,PLATINUM,549,4
4136218,11413451,sdv-pii-4g3my,745,Spain,Male,30,3,870.42,2,0,0,6440.74,0,0,5,SILVER,278,1
289686,2884416,sdv-pii-7i6lf,666,Germany,Female,64,8,97181.33,1,1,1,53877.19,1,1,2,PLATINUM,797,4
1064258,15544885,sdv-pii-x769n,600,Germany,Female,60,5,61431.5,1,1,1,132692.46,0,0,1,GOLD,283,0
3480710,791808,sdv-pii-u8hoo,591,Spain,Female,27,10,1452.69,2,0,0,36164.47,0,0,3,DIAMOND,824,0
876727,9011228,sdv-pii-v3xb9,522,France,Female,58,2,121251.53,3,1,1,30610.17,1,1,4,GOLD,393,4
1103868,9787221,sdv-pii-ul6ni,612,Germany,Female,25,4,116775.13,2,1,1,39944.88,0,0,4,DIAMOND,717,0
2976685,9695403,sdv-pii-prapd,551,France,Female,30,8,138426.24,2,1,1,130266.09,0,0,4,PLATINUM,768,0
7124317,9823714,sdv-pii-v23fm,737,France,Female,47,3,129778.91,2,0,0,167750.1,1,1,2,PLATINUM,560,2
13828393,8440383,sdv-pii-fxdqt,630,Spain,Female,26,2,0.0,2,0,1,160693.78,0,0,5,SILVER,900,0
15160741,84628,sdv-pii-qn1h9,563,Germany,Male,52,3,110015.0,1,1,0,84183.08,0,0,5,DIAMOND,814,1
16311086,8662938,sdv-pii-517b6,653,France,Male,29,5,125793.39,1,1,0,45761.97,0,0,3,SILVER,566,1
9655776,4762834,sdv-pii-6wfso,675,France,Male,43,10,124958.69,2,0,0,47146.92,0,0,3,DIAMOND,288,3
5914225,13270803,sdv-pii-6ojc0,739,Germany,Female,44,1,105583.01,2,1,0,104774.93,0,0,2,PLATINUM,686,0
9920179,13633487,sdv-pii-rvjtw,568,Spain,Male,26,8,106495.73,2,1,0,104945.05,0,0,3,SILVER,894,1
11028137,750917,sdv-pii-knndv,821,Spain,Male,28,9,0.0,2,1,1,84522.99,0,0,3,GOLD,279,1
11681464,13074841,sdv-pii-d7axg,692,Spain,Female,48,2,0.0,1,1,0,68050.7,1,1,5,PLATINUM,600,2
7273179,16365926,sdv-pii-pcuc5,566,Spain,Female,36,1,0.0,2,1,0,94887.25,0,0,3,DIAMOND,307,0
1132108,7289878,sdv-pii-b0f4p,702,France,Male,30,8,0.0,2,0,0,107044.11,0,0,3,DIAMOND,410,3
8917149,16508412,sdv-pii-raret,615,France,Female,26,7,0.0,2,0,0,106959.4,0,0,4,DIAMOND,644,3
5400387,4551031,sdv-pii-xwdps,660,Germany,Male,75,5,129949.54,1,0,1,120365.89,1,1,3,PLATINUM,281,2
6454672,13446747,sdv-pii-p4aig,549,France,Female,46,9,95171.55,1,0,0,123464.62,1,1,3,GOLD,536,4
8043289,7067003,sdv-pii-0eze4,591,Spain,Male,27,2,1950.35,2,1,1,71352.63,0,0,3,DIAMOND,263,1
16192215,9730897,sdv-pii-ol2un,587,Spain,Male,46,10,81218.18,2,1,0,111009.93,0,0,2,GOLD,847,1
10018973,8861388,sdv-pii-fudin,518,Spain,Male,29,3,389.6,2,0,0,59433.13,0,0,3,DIAMOND,316,1
14824718,3835065,sdv-pii-rg3i5,543,France,Female,38,8,1118.94,2,0,0,53019.62,0,0,1,PLATINUM,769,3
15814495,6656728,sdv-pii-dr2j2,747,France,Female,32,4,0.0,2,1,1,91680.76,0,0,2,SILVER,878,0
11138322,13050904,sdv-pii-ak0ya,733,Spain,Female,27,5,0.0,2,1,1,40304.25,0,0,5,PLATINUM,291,0
11902733,10859627,sdv-pii-d1iqa,708,Spain,Female,33,6,0.0,2,1,0,171080.11,0,0,3,SILVER,322,0
12307833,3161854,sdv-pii-is5w2,584,Spain,Male,28,2,125417.35,2,1,1,71221.97,0,0,2,DIAMOND,720,1
5173115,12892273,sdv-pii-e49jm,841,France,Female,23,7,0.0,1,0,1,31276.79,1,1,2,GOLD,860,4
3334601,2898845,sdv-pii-0t5pr,547,Spain,Female,37,8,0.0,2,1,0,79521.33,0,0,5,DIAMOND,897,0
5852074,1461649,sdv-pii-muwe3,674,Germany,Female,26,6,127488.05,1,0,0,124524.27,0,0,5,DIAMOND,511,3
9954718,11831145,sdv-pii-2m1gj,554,France,Male,45,8,150371.99,4,1,0,168983.44,1,1,5,GOLD,708,2
9943989,8152760,sdv-pii-kd7u9,552,France,Female,55,8,116747.12,1,0,0,131934.11,0,0,2,PLATINUM,347,3
10947065,3495905,sdv-pii-i83ac,838,Spain,Male,28,9,131.72,2,1,0,119834.63,0,0,3,DIAMOND,681,1
3454079,3767484,sdv-pii-lqmsc,583,France,Female,46,6,124614.1,2,1,1,196235.05,1,1,2,SILVER,400,4
8888643,3673738,sdv-pii-abvdu,789,France,Male,33,8,102078.65,1,1,1,56947.3,0,0,2,SILVER,488,1
7934883,6331979,sdv-pii-jfr33,529,France,Female,55,5,77864.29,1,0,0,182037.51,0,0,3,PLATINUM,453,3
88099,4260838,sdv-pii-u1y25,548,Spain,Female,45,6,691.77,2,1,1,76436.08,0,0,1,GOLD,272,0
14410106,15855383,sdv-pii-a36ae,748,Spain,Female,22,3,0.0,2,0,1,183927.28,0,0,2,GOLD,469,0
14090768,3152550,sdv-pii-toyyu,796,France,Male,68,8,142654.11,2,0,0,1572.59,0,0,2,SILVER,683,3
1329681,4457320,sdv-pii-0rcfy,549,France,Female,63,2,129048.96,4,1,1,41016.42,1,1,4,SILVER,793,4
11451390,2061439,sdv-pii-0anvt,530,Spain,Female,29,3,556.47,2,0,1,96532.48,0,0,2,SILVER,292,0
11476781,15558080,sdv-pii-adsv4,516,Germany,Male,31,5,135183.2,1,1,0,160277.97,0,0,3,DIAMOND,585,1
8479179,5813476,sdv-pii-nl2zy,670,France,Female,28,3,0.0,1,1,0,107458.44,0,0,2,PLATINUM,899,0
7684934,13600193,sdv-pii-zqvrj,720,Germany,Male,44,2,109471.34,1,1,1,61244.4,0,0,3,PLATINUM,622,1
1026511,3753301,sdv-pii-qdqru,672,France,Female,36,1,0.0,2,0,0,91443.87,0,0,1,PLATINUM,469,3
12732227,10520316,sdv-pii-55dz3,817,Germany,Female,24,3,136815.36,2,1,1,46121.15,0,0,4,PLATINUM,765,0
1798447,13062488,sdv-pii-unj9z,704,Germany,Female,40,6,135691.81,3,1,0,71358.27,1,1,4,DIAMOND,593,4
3108389,3127602,sdv-pii-f8ctw,810,Germany,Female,44,5,112171.82,3,0,0,162947.36,1,1,5,PLATINUM,325,4
15422174,14019915,sdv-pii-b5jxj,564,Germany,Female,40,5,118049.12,2,1,1,52912.14,0,0,1,DIAMOND,350,0
14338895,10979501,sdv-pii-wbw2l,806,Spain,Male,39,3,1366.59,1,1,1,68420.5,0,0,2,PLATINUM,448,1
14294061,13736410,sdv-pii-hk4up,582,Spain,Female,38,6,0.0,2,0,0,11.58,1,1,4,PLATINUM,981,2
7315240,16191881,sdv-pii-fry0m,654,France,Male,24,3,204.52,2,1,1,136469.79,0,0,5,PLATINUM,776,1
7653986,5077131,sdv-pii-94htx,603,Germany,Female,32,3,0.0,2,0,1,139147.49,0,0,4,GOLD,819,0
109130,1021761,sdv-pii-euw2s,658,Germany,Female,22,8,126358.84,2,0,0,154233.24,0,0,3,DIAMOND,451,3
5454965,145585,sdv-pii-p2188,615,Spain,Male,31,5,806.57,2,1,0,124330.92,0,0,5,GOLD,544,1
10256091,4162539,sdv-pii-3dm2j,498,France,Male,46,8,0.0,2,0,0,19345.48,1,1,4,DIAMOND,418,2
9759484,10516559,sdv-pii-os7z4,600,Germany,Female,53,5,159587.69,3,0,1,180550.79,1,1,1,PLATINUM,464,4
5722057,2410920,sdv-pii-7y97y,593,Spain,Female,20,5,0.0,2,1,1,98979.06,0,0,4,DIAMOND,779,0
10001496,14615888,sdv-pii-7dyzb,678,Spain,Male,36,6,0.0,2,1,1,140519.45,0,0,3,SILVER,596,1
4882244,13404703,sdv-pii-22you,572,Spain,Male,39,5,92847.85,2,0,0,59171.78,0,0,3,DIAMOND,695,1
8076767,1589649,sdv-pii-ookmf,706,France,Female,55,6,102227.24,1,0,0,36572.2,0,0,3,DIAMOND,890,3
11413861,5870688,sdv-pii-u2fcf,530,France,Male,43,5,130340.1,2,1,0,108219.81,0,0,3,PLATINUM,283,1
3595995,9680565,sdv-pii-uuopu,658,Germany,Male,37,2,84464.93,2,1,0,167755.68,0,0,4,PLATINUM,365,1
